Feature ID	Taxon
seq4173	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; none; none
seq4174	Bacteria; Planctomycetes; Planctomycetacia; Isosphaerales; Isosphaeraceae; Aquisphaera; none
seq4175	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; none; none
seq4176	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; none
seq4177	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Arachidicoccus; none
seq4178	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4179	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; D05-2; none; none
seq4180	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Ralstonia; none
seq4181	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; SM2D12; none; none
seq4182	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylobacterium; none
seq4183	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; none; none
seq4184	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; none; none; none
seq4185	Bacteria; Firmicutes; Bacilli; none; none; none; none
seq4186	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4187	Bacteria; Chlamydiae; Chlamydiae; Chlamydiales; Parachlamydiaceae; none; none
seq4188	Eukaryota; none; none; none; none; none; none
seq4189	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Cellvibrionaceae; Cellvibrio; none
seq4190	Bacteria; Proteobacteria; Alphaproteobacteria; none; none; none; none
seq4191	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4192	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; none; none
seq4193	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Pajaroellobacter; none
seq4194	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; none; none
seq4195	Bacteria; Proteobacteria; Gammaproteobacteria; none; none; none; none
seq4196	none; none; none; none; none; none; none
seq4197	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; none; none
seq4198	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; none; none; none
seq4199	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Herbaspirillum; none
seq4200	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4201	Bacteria; Gemmatimonadetes; Longimicrobia; Longimicrobiales; Longimicrobiaceae; none; none
seq4202	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Caldibacillus; debilis
seq4203	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; none
seq4204	Bacteria; Actinobacteria; Actinobacteria; Frankiales; Acidothermaceae; Acidothermus; none
seq4205	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia; none
seq4206	Bacteria; Firmicutes; Limnochordia; Limnochordales; Limnochordaceae; none; none
seq4207	Bacteria; Actinobacteria; Nitriliruptoria; Nitriliruptorales; Nitriliruptoraceae; none; none
seq4208	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Caldalkalibacillus; none
seq4209	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_6; none
seq4210	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_7; none
seq4211	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Patulibacter; none
seq4212	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Nocardioides; caricicola
seq4213	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Oligella; none
seq4214	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Parapusillimonas; none
seq4215	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rubellimicrobium; none
seq4216	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Dysgonomonadaceae; Fermentimonas; caenicola
seq4217	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; none; none
seq4218	Bacteria; Firmicutes; none; none; none; none; none
seq4219	Bacteria; Firmicutes; Clostridia; none; none; none; none
seq4220	Bacteria; Actinobacteria; Acidimicrobiia; Actinomarinales; none; none; none
seq4221	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Aneurinibacillus; thermoaerophilus
seq4222	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Gryllotalpicola; none
seq4223	Bacteria; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; Thermoactinomyces; none
seq4224	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Promicromonosporaceae; Cellulosimicrobium; none
seq4225	Bacteria; Proteobacteria; Gammaproteobacteria; WN-HWB-116; none; none; none
seq4226	Bacteria; Firmicutes; Limnochordia; Limnochordales; Limnochordaceae; none; none
seq4227	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Anseongella; none
seq4228	Bacteria; Actinobacteria; Thermoleophilia; Gaiellales; none; none; none
seq4229	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; none
seq4230	Bacteria; Actinobacteria; Actinobacteria; Actinomycetales; Actinomycetaceae; Actinomyces; none
seq4231	Bacteria; Gemmatimonadetes; S0134_terrestrial_group; none; none; none; none
seq4232	Bacteria; Actinobacteria; Acidimicrobiia; none; none; none; none
seq4233	Bacteria; Chloroflexi; Ktedonobacteria; Ktedonobacterales; Ktedonobacteraceae; none; none
seq4234	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; none
seq4235	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida; fusca
seq4236	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Spirosomaceae; Persicitalea; none
seq4237	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; macrosporangiidus
seq4238	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; none; none
seq4239	Bacteria; Planctomycetes; Planctomycetacia; Isosphaerales; Isosphaeraceae; Isosphaera; none
seq4240	Bacteria; Proteobacteria; Gammaproteobacteria; Nitrosococcales; Methylophagaceae; Methylophaga; none
seq4241	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Marinobacteraceae; Marinobacter; none
seq4242	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Brumimicrobium; none
seq4243	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Taibaiella; none
seq4244	Eukaryota; none; none; none; none; none; none
seq4245	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4246	Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Family_III; Tepidanaerobacter; none
seq4247	Bacteria; Tenericutes; Mollicutes; Haloplasmatales; Haloplasmataceae; Haloplasma; none
seq4248	Bacteria; Proteobacteria; Gammaproteobacteria; none; none; none; none
seq4249	Bacteria; none; none; none; none; none; none
seq4250	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; none; none
seq4251	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Dietziaceae; Dietzia; none
seq4252	Bacteria; Firmicutes; Clostridia; Thermoanaerobacterales; Family_III; Tepidanaerobacter; none
seq4253	Bacteria; Actinobacteria; Acidimicrobiia; none; none; none; none
seq4254	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; none; none
seq4255	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; W5053; none
seq4256	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Pseudogracilibacillus; none
seq4257	Bacteria; Actinobacteria; Actinobacteria; Actinomycetales; Actinomycetaceae; Flaviflexus; none
seq4258	Bacteria; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; none; none
seq4259	Bacteria; Firmicutes; Clostridia; Clostridiales; none; none; none
seq4260	Bacteria; Proteobacteria; Gammaproteobacteria; KI89A_clade; none; none; none
seq4261	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4262	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; none; none
seq4263	Bacteria; Actinobacteria; Acidimicrobiia; none; none; none; none
seq4264	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Hathewaya; limosa
seq4265	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Nosocomiicoccus; none
seq4266	Bacteria; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; Shimazuella; none
seq4267	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; none; none
seq4268	Bacteria; Chlamydiae; Chlamydiae; Chlamydiales; Simkaniaceae; Candidatus_Rhabdochlamydia; none
seq4269	Bacteria; Verrucomicrobia; Verrucomicrobiae; Pedosphaerales; Pedosphaeraceae; ADurb.Bin063-1; none
seq4270	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; none; none
seq4271	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Gimesiaceae; none; none
seq4272	Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmataceae; none; none
seq4273	Eukaryota; none; none; none; none; none; none
seq4274	Bacteria; Halanaerobiaeota; Halanaerobiia; Halanaerobiales; Halanaerobiaceae; Halocella; none
seq4275	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfitibacter; none
seq4276	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; none; none
seq4277	Eukaryota; none; none; none; none; none; none
seq4278	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora; none
seq4279	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4280	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_1; none
seq4281	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; none; none
seq4282	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4283	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; none; none
seq4284	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Spirosomaceae; Persicitalea; none
seq4285	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4286	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas; none
seq4287	Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Trueperaceae; Truepera; none
seq4288	Bacteria; FBP; none; none; none; none; none
seq4289	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Verticia; none
seq4290	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Ilumatobacteraceae; none; none
seq4291	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas; none
seq4292	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; none; none
seq4293	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; none
seq4294	Eukaryota; none; none; none; none; none; none
seq4295	Bacteria; Planctomycetes; Planctomycetacia; Planctomycetales; Rubinisphaeraceae; Planctomicrobium; none
seq4296	Bacteria; Bacteroidetes; Bacteroidia; none; none; none; none
seq4297	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Craurococcus; none
seq4298	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4299	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae_(Subgroup_1); Granulicella; none
seq4300	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; none; none
seq4301	Bacteria; Actinobacteria; Actinobacteria; none; none; none; none
seq4302	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4303	Bacteria; Proteobacteria; Alphaproteobacteria; Elsterales; none; none; none
seq4304	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; none
seq4305	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; none
seq4306	Bacteria; Actinobacteria; Actinobacteria; Frankiales; Acidothermaceae; Acidothermus; none
seq4307	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Effusibacillus; none
seq4308	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; Pir4_lineage; none
seq4309	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XVIII; Symbiobacterium; none
seq4310	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium; none
seq4311	Bacteria; Proteobacteria; Gammaproteobacteria; none; none; none; none
seq4312	Bacteria; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Garciella; none
seq4313	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; none
seq4314	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4315	Bacteria; Verrucomicrobia; Verrucomicrobiae; Chthoniobacterales; Chthoniobacteraceae; Candidatus_Udaeobacter; none
seq4316	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; none; none
seq4317	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; none; none
seq4318	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Weeksellaceae; Moheibacter; none
seq4319	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4320	Bacteria; Firmicutes; Bacilli; Bacillales; Family_X; Thermicanus; none
seq4321	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; none
seq4322	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Atopostipes; suicloacalis
seq4323	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; none; none
seq4324	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; none; none
seq4325	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; acidocaldarius
seq4326	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4327	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4328	Bacteria; Proteobacteria; Alphaproteobacteria; none; none; none; none
seq4329	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Noviherbaspirillum; none
seq4330	Bacteria; Chloroflexi; JG30-KF-CM66; none; none; none; none
seq4331	Bacteria; Firmicutes; Bacilli; Bacillales; Thermoactinomycetaceae; Novibacillus; none
seq4332	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; Tepidimicrobium; none
seq4333	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; none; none
seq4334	Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmataceae; none; none
seq4335	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4336	Eukaryota; none; none; none; none; none; none
seq4337	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; none; none
seq4338	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4339	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4340	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Bogoriellaceae; Georgenia; none
seq4341	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; none
seq4342	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Hydrogenibacillus; schlegelii
seq4343	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Thermobacillus; none
seq4344	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Solibacillus; none
seq4345	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4346	Bacteria; Proteobacteria; Gammaproteobacteria; EPR3968-O8a-Bc78; none; none; none
seq4347	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Alicyclobacillus; none
seq4348	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Chelatococcus; daeguensis
seq4349	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Taibaiella; none
seq4350	Bacteria; none; none; none; none; none; none
seq4351	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas; none
seq4352	Bacteria; Planctomycetes; Phycisphaerae; Tepidisphaerales; WD2101_soil_group; none; none
seq4353	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Pajaroellobacter; none
seq4354	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4355	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; none; none
seq4356	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; none; none
seq4357	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Craurococcus; none
seq4358	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; none; none
seq4359	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Comamonas; none
seq4360	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4361	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelothrix; none
seq4362	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; none; none
seq4363	Bacteria; Actinobacteria; Thermoleophilia; Gaiellales; none; none; none
seq4364	Eukaryota; none; none; none; none; none; none
seq4365	Bacteria; Halanaerobiaeota; Halanaerobiia; Halanaerobiales; Halanaerobiaceae; Halocella; none
seq4366	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; none
seq4367	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Luteolibacter; none
seq4368	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Microvirga; none
seq4369	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; none; none
seq4370	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Hyphomicrobium; none
seq4371	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Thermomonosporaceae; Thermomonospora; chromogena
seq4372	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; BIrii41; none; none
seq4373	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; Thermomicrobiaceae; Nitrolancea; none
seq4374	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; none; none
seq4375	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Sporosarcina; none
seq4376	Bacteria; Firmicutes; Bacilli; Bacillales; none; none; none
seq4377	Bacteria; Actinobacteria; Actinobacteria; Frankiales; none; none; none
seq4378	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; none; none; none
seq4379	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; none; none; none
seq4380	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Myroides; none
seq4381	Bacteria; Acidobacteria; Subgroup_6; none; none; none; none
seq4382	Eukaryota; none; none; none; none; none; none
